localidad_id,localidad_nombre,provincia_id,provincia_nombre,departamento_id,departamento_nombre,codloc,codent,cp
30077060000,LUCAS GONZALEZ,30,ENTRE RÍOS,77,NOGOYÁ,60,0,3158
30113060000,VILLA CLARA,30,ENTRE RÍOS,113,VILLAGUAY,60,0,3252
30056070000,GUALEGUAYCHU,30,ENTRE RÍOS,56,GUALEGUAYCHÚ,70,0,2082
30070110,ALCARAZ SEGUNDO,30,ENTRE RÍOS,70,LA PAZ,110,,3138
30098140000,VILLA SAN JUSTO,30,ENTRE RÍOS,98,URUGUAY,140,0,0
70084010000,RIVADAVIA,70,SAN JUAN,84,RIVADAVIA,10,0,5406
2000010000,CIUDAD DE BUENOS AIRES,2,CABA,0,COMUNA 1,10,0,1069
62042390000,CINCO SALTOS,62,RÍO NEGRO,42,GENERAL ROCA,390,0,8303
30084300000,VILLA URQUIZA,30,ENTRE RÍOS,84,PARANÁ,300,0,3113
70049030000,IGLESIA,70,SAN JUAN,49,IGLESIA,30,0,5467
70084010000,RIVADAVIA,70,SAN JUAN,84,RIVADAVIA,10,0,5423
90014020003,LASTENIA,90,TUCUMÁN,14,CRUZ ALTA,20,3,4109
90105080000,TAFI VIEJO,90,TUCUMÁN,105,TAFÍ VIEJO,80,0,4013
90056090000,VILLA DE LEALES,90,TUCUMÁN,56,LEALES,90,0,4000
90028030002,FAMAILLA,90,TUCUMÁN,28,FAMAILLÁ,30,2,4000
22112030000,SAN BERNARDO,22,CHACO,112,O'HIGGINS,30,0,3701
30098120000,SANTA ANITA,30,ENTRE RÍOS,98,URUGUAY,120,0,3248
70070020000,CARPINTERIA,70,SAN JUAN,70,POCITO,20,0,5435
70063040000,9 DE JULIO,70,SAN JUAN,63,9 DE JULIO,40,0,5417
90014060001,EL PARAISO,90,TUCUMÁN,14,CRUZ ALTA,60,1,4117
2007010001,FLORES,2,CABA,7,COMUNA 7,10,1,C1406GMT
22014030000,LA LEONESA,22,CHACO,14,BERMEJO,30,0,3518
90098040000,TAFI DEL VALLE,90,TUCUMÁN,98,TAFÍ DEL VALLE,40,0,4137
22126030000,MARGARITA BELEN,22,CHACO,126,1º DE MAYO,30,0,3505
22063070000,MIRAFLORES,22,CHACO,63,GENERAL GÜEMES,70,0,3705
22147020000,VILLA BERTHET,22,CHACO,147,SAN LORENZO,20,0,3543
2000010000,CIUDAD DE BUENOS AIRES,2,CABA,0,COMUNA 1,10,0,1004
22056040000,MAKALLE,22,CHACO,56,GENERAL DONOVAN,40,0,3514
2006010001,CABALLITO,2,CABA,6,COMUNA 6,10,1,C1405DCF
30084060000,COLONIA AVELLANEDA,30,ENTRE RÍOS,84,PARANÁ,60,0,3107
30028110000,SANTA ANA,30,ENTRE RÍOS,28,FEDERACIÓN,110,0,3208
90007100000,VILLA BURRUYACU,90,TUCUMÁN,7,BURRUYACÚ,100,0,4119
90014020001,BANDA DEL RIO SALI,90,TUCUMÁN,14,CRUZ ALTA,20,1,4000
22039010000,HERMOSO CAMPO,22,CHACO,39,2 DE ABRIL,10,0,3733
2015010006,VILLA ORTUZAR,2,CABA,15,COMUNA 15,10,6,C1431EZM
30088010000,GENERAL CAMPOS,30,ENTRE RÍOS,88,SAN SALVADOR,10,0,3216
22112020000,LA TIGRA,22,CHACO,112,O'HIGGINS,20,0,3701
22063100000,VILLA RIO BERMEJITO,22,CHACO,63,GENERAL GÜEMES,100,0,3703
90070100000,VILLA QUINTEROS,90,TUCUMÁN,70,MONTEROS,100,0,4144
2015010004,PATERNAL,2,CABA,15,COMUNA 15,10,4,C1416CRK
2000010000,CIUDAD DE BUENOS AIRES,2,CABA,0,COMUNA 1,10,0,2002
2002010001,RECOLETA,2,CABA,2,COMUNA 2,10,1,C1122AAN
2000010000,CIUDAD DE BUENOS AIRES,2,CABA,0,COMUNA 1,10,0,1194
2006010001,CABALLITO,2,CABA,6,COMUNA 6,10,1,C1416CMD
90021050000,CONCEPCION,90,TUCUMÁN,21,CHICLIGASTA,50,0,4000
22007050000,TACO POZO,22,CHACO,7,ALMIRANTE BROWN,50,0,3714
22140010000,BARRANQUERAS,22,CHACO,140,SAN FERNANDO,10,0,3503
30056090000,LARROQUE,30,ENTRE RÍOS,56,GUALEGUAYCHÚ,90,0,2864
2007010001,FLORES,2,CABA,7,COMUNA 7,10,1,1407
2003010001,BALVANERA,2,CABA,3,COMUNA 3,10,1,C1189AAI
90014100001,EX INGENIO LOS RALOS,90,TUCUMÁN,14,CRUZ ALTA,100,1,4182
90014130000,SAN ANDRES,90,TUCUMÁN,14,CRUZ ALTA,130,0,4000
90119030002,YERBA BUENA - MARCOS PAZ,90,TUCUMÁN,119,YERBA BUENA,30,2,4170
30028090000,SAN JAIME DE LA FRONTERA,30,ENTRE RÍOS,28,FEDERACIÓN,90,0,3185
90049010000,LA COCHA,90,TUCUMÁN,49,LA COCHA,10,0,4000
90105100000,VILLA MARIANO MORENO - EL COLMENAR,90,TUCUMÁN,105,TAFÍ VIEJO,100,0,4101
90014020001,BANDA DEL RIO SALI,90,TUCUMÁN,14,CRUZ ALTA,20,1,4111
30084120000,LA PICADA,30,ENTRE RÍOS,84,PARANÁ,120,0,3118
2006010001,CABALLITO,2,CABA,6,COMUNA 6,10,1,C1405ABC
90056070000,SANTA ROSA DE LEALES,90,TUCUMÁN,56,LEALES,70,0,4111
90007090000,VILLA BENJAMIN ARAOZ,90,TUCUMÁN,7,BURRUYACÚ,90,0,1054
90077010001,AGUILARES,90,TUCUMÁN,77,RÍO CHICO,10,1,4000
2000010000,CIUDAD DE BUENOS AIRES,2,CABA,0,COMUNA 1,10,0,1114
2000010000,CIUDAD DE BUENOS AIRES,2,CABA,0,COMUNA 1,10,0,1072
58035050000,EL CHOCON,58,NEUQUÉN,35,CONFLUENCIA,50,0,8309
22154020000,COLONIA ELISA,22,CHACO,154,SARGENTO CABRAL,20,0,3515
22154050000,LAS GARCITAS,22,CHACO,154,SARGENTO CABRAL,50,0,3515
30015030000,COLONIA AYUI,30,ENTRE RÍOS,15,CONCORDIA,30,0,3201
2000010000,CIUDAD DE BUENOS AIRES,2,CABA,0,COMUNA 1,10,0,1129
70091040000,VILLA EL SALVADOR,70,SAN JUAN,91,SAN MARTÍN,40,0,5415
70028010000,SAN JUAN,70,SAN JUAN,28,CAPITAL,10,0,5425
70049030000,IGLESIA,70,SAN JUAN,49,IGLESIA,30,0,5465
18049010000,ESQUINA,18,CORRIENTES,49,ESQUINA,10,0,3196
58113020,MARIANO MORENO  (MARIANO MORENO),58,NEUQUÉN,113,ZAPALA,20,2,8347
30077050000,HERNANDEZ,30,ENTRE RÍOS,77,NOGOYÁ,50,0,3156
22007030000,PAMPA DEL INFIERNO,22,CHACO,7,ALMIRANTE BROWN,30,0,3708
30015100000,LOS CHARRUAS,30,ENTRE RÍOS,15,CONCORDIA,100,0,3212
30008100000,UBAJAY,30,ENTRE RÍOS,8,COLÓN,100,0,3287
30008100000,UBAJAY,30,ENTRE RÍOS,8,COLÓN,100,0,3280
18105030000,MERCEDES,18,CORRIENTES,105,MERCEDES,30,0,3470
18175010000,SAUCE,18,CORRIENTES,175,SAUCE,10,0,3463
18168030000,GOBERNADOR IGR.VALENTIN VIRASORO,18,CORRIENTES,168,SANTO TOMÉ,30,0,3342
18112030000,JUAN PUJOL,18,CORRIENTES,112,MONTE CASEROS,30,0,3222
18154010000,LORETO,18,CORRIENTES,154,SAN MIGUEL,10,0,3483
18091040000,SANTA LUCIA,18,CORRIENTES,91,LAVALLE,40,0,3440
18084020000,ITUZAINGO,18,CORRIENTES,84,ITUZAINGÓ,20,0,3302
18119030000,PASO DE LOS LIBRES,18,CORRIENTES,119,PASO DE LOS LIBRES,30,0,3230
66084020000,EL TALA,66,SALTA,84,LA CANDELARIA,20,0,1
66028050000,SALTA,66,SALTA,28,CAPITAL,50,0,1
66056220,TARTAGAL (TARTAGAL),66,SALTA,56,GRL. JOSÉ DE SAN MARTÍN,220,6,4560
66007010000,APOLINARIO SARAVIA,66,SALTA,7,ANTA,10,0,1
66112050000,METAN VIEJO,66,SALTA,112,METÁN,50,0,1
66049040000,GENERAL GUEMES,66,SALTA,49,GENERAL GÜEMES,40,0,1
66007100000,LAS LAJITAS,66,SALTA,7,ANTA,100,0,4449
66007090000,JOAQUIN V. GONZALEZ,66,SALTA,7,ANTA,90,0,1
66056200000,PROFESOR SALVADOR MAZZA,66,SALTA,56,GRL. JOSÉ DE SAN MARTÍN,200,0,1
66021010000,CAFAYATE,66,SALTA,21,CAFAYATE,10,0,1
66126070000,SAN RAMON DE LA NUEVA ORAN,66,SALTA,126,ORÁN,70,0,1
66056090000,EMBARCACION,66,SALTA,56,GRL. JOSÉ DE SAN MARTÍN,90,0,1
66112050000,METAN VIEJO,66,SALTA,112,METÁN,50,0,4400
66126060000,PICHANAL,66,SALTA,126,ORÁN,60,0,1
66014010000,CACHI,66,SALTA,14,CACHI,10,0,4417
66042010000,CHICOANA,66,SALTA,42,CHICOANA,10,0,1
66028050000,SALTA,66,SALTA,28,CAPITAL,50,0,0
66112050000,METAN VIEJO,66,SALTA,112,METÁN,50,0,0
66126070000,SAN RAMON DE LA NUEVA ORAN,66,SALTA,126,ORÁN,70,0,0
66126030000,EL TABACAL,66,SALTA,126,ORÁN,30,0,1
2012010004,VILLA URQUIZA,2,CABA,12,COMUNA 12,10,4,C1431EXI
22077040000,PUERTO TIROL,22,CHACO,77,LIBERTAD,40,0,3505
86035090000,LA BANDA,86,SANTIAGO DEL ESTERO,35,BANDA,90,0,4200
86147130000,TERMAS DE RIO HONDO,86,SANTIAGO DEL ESTERO,147,RÍO HONDO,130,0,4230
86049110000,SANTIAGO DEL ESTERO,86,SANTIAGO DEL ESTERO,49,CAPITAL,110,0,4220
86063040000,FRIAS,86,SANTIAGO DEL ESTERO,63,CHOYA,40,0,4200
90112020000,SAN PEDRO DE COLALAO,90,TUCUMÁN,112,TRANCAS,20,0,4124
90112020000,SAN PEDRO DE COLALAO,90,TUCUMÁN,112,TRANCAS,20,0,4000
90014120000,RANCHILLOS,90,TUCUMÁN,14,CRUZ ALTA,120,0,4000
90014040000,COLOMBRES,90,TUCUMÁN,14,CRUZ ALTA,40,0,4000
86049110000,SANTIAGO DEL ESTERO,86,SANTIAGO DEL ESTERO,49,CAPITAL,110,0,4300
86140020000,SUMAMPA,86,SANTIAGO DEL ESTERO,140,QUEBRACHOS,20,0,5253
86035060000,CLODOMIRA,86,SANTIAGO DEL ESTERO,35,BANDA,60,0,4338
90035030000,TACO RALO,90,TUCUMÁN,35,GRANEROS,30,0,4242
90105110,LAS TALITAS,90,TUCUMÁN,105,TAFÍ VIEJO,110,,4000
90021050000,CONCEPCION,90,TUCUMÁN,21,CHICLIGASTA,50,0,4119
90084010000,SAN MIGUEL DE TUCUMAN,90,TUCUMÁN,84,CAPITAL,10,0,4103
90119020000,VILLA CARMELA,90,TUCUMÁN,119,YERBA BUENA,20,0,4000
90063050000,LULES,90,TUCUMÁN,63,LULES,50,0,4000
2000010000,CIUDAD DE BUENOS AIRES,2,CABA,0,COMUNA 1,10,0,1052
22091010000,TRES ISLETAS,22,CHACO,91,MAIPÚ,10,0,3703
86021030000,VILLA ATAMISQUI,86,SANTIAGO DEL ESTERO,21,ATAMISQUI,30,0,4317
86063040000,FRIAS,86,SANTIAGO DEL ESTERO,63,CHOYA,40,0,4600
86063040000,FRIAS,86,SANTIAGO DEL ESTERO,63,CHOYA,40,0,4338
86140020000,SUMAMPA,86,SANTIAGO DEL ESTERO,140,QUEBRACHOS,20,0,4220
90105110,LAS TALITAS,90,TUCUMÁN,105,TAFÍ VIEJO,110,,4101
90035020000,LAMADRID,90,TUCUMÁN,35,GRANEROS,20,0,4176
90070010000,ACHERAL,90,TUCUMÁN,70,MONTEROS,10,0,4000
90070060000,SANTA LUCIA,90,TUCUMÁN,70,MONTEROS,60,0,4000
90049020000,SAN JOSE DE LA COCHA,90,TUCUMÁN,49,LA COCHA,20,0,4107
90063030000,INGENIO SAN PABLO,90,TUCUMÁN,63,LULES,30,0,4129
90091050000,SIMOCA,90,TUCUMÁN,91,SIMOCA,50,0,4000
90112030000,VILLA DE TRANCAS,90,TUCUMÁN,112,TRANCAS,30,0,4000
90014100001,EX INGENIO LOS RALOS,90,TUCUMÁN,14,CRUZ ALTA,100,1,4000
86035060000,CLODOMIRA,86,SANTIAGO DEL ESTERO,35,BANDA,60,0,4308
86077010000,AÑATUYA,86,SANTIAGO DEL ESTERO,77,GENERAL TABOADA,10,0,4230
86028010000,COLONIA DORA,86,SANTIAGO DEL ESTERO,28,AVELLANEDA,10,0,2341
86126080,OJO DE AGUA,86,SANTIAGO DEL ESTERO,126,OJO DE AGUA,80,,5250
86147130000,TERMAS DE RIO HONDO,86,SANTIAGO DEL ESTERO,147,RÍO HONDO,130,0,4202
90056090000,VILLA DE LEALES,90,TUCUMÁN,56,LEALES,90,0,4111
90056090000,VILLA DE LEALES,90,TUCUMÁN,56,LEALES,90,0,4113
2012010003,VILLA PUEYRREDON,2,CABA,12,COMUNA 12,10,3,C1419DFN
2000010000,CIUDAD DE BUENOS AIRES,2,CABA,0,COMUNA 1,10,0,1023
2002010001,RECOLETA,2,CABA,2,COMUNA 2,10,1,C1425AUL
2000010000,CIUDAD DE BUENOS AIRES,2,CABA,0,COMUNA 1,10,0,1990
2012010003,VILLA PUEYRREDON,2,CABA,12,COMUNA 12,10,3,C1419EQY
22133020000,VILLA EL PALMAR,22,CHACO,133,QUITILIPI,20,0,3530
2014010001,PALERMO,2,CABA,14,COMUNA 14,10,1,C1425BHU
86084010000,LAVALLE,86,SANTIAGO DEL ESTERO,84,GUASAYÁN,10,0,4234
86161030000,FERNANDEZ,86,SANTIAGO DEL ESTERO,161,ROBLES,30,0,4230
86077050000,LOS JURIES,86,SANTIAGO DEL ESTERO,77,GENERAL TABOADA,50,0,3763
90077020000,LOS SARMIENTOS,90,TUCUMÁN,77,RÍO CHICO,20,0,4157
90098010000,AMAICHA DEL VALLE,90,TUCUMÁN,98,TAFÍ DEL VALLE,10,0,4000
90063040000,LA REDUCCION,90,TUCUMÁN,63,LULES,40,0,4000
90119020000,VILLA CARMELA,90,TUCUMÁN,119,YERBA BUENA,20,0,4105
90056090000,VILLA DE LEALES,90,TUCUMÁN,56,LEALES,90,0,3115
90070130,LEÓN ROUGES,90,TUCUMÁN,70,MONTEROS,130,,4143
2000010000,CIUDAD DE BUENOS AIRES,2,CABA,0,COMUNA 1,10,0,1019
2014010001,PALERMO,2,CABA,14,COMUNA 14,10,1,C1425GDC
86056060000,NUEVA ESPERANZA,86,SANTIAGO DEL ESTERO,56,COPO,60,0,4197
86161190,FORRES,86,SANTIAGO DEL ESTERO,161,ROBLES,190,,4312
86147130000,TERMAS DE RIO HONDO,86,SANTIAGO DEL ESTERO,147,RÍO HONDO,130,0,4200
86175170,PINTO,86,SANTIAGO DEL ESTERO,175,SAN MARTÍN,170,,2356
86049110000,SANTIAGO DEL ESTERO,86,SANTIAGO DEL ESTERO,49,CAPITAL,110,0,4208
86168020000,LOS TELARES,86,SANTIAGO DEL ESTERO,168,SALAVINA,20,0,4321
86126080,OJO DE AGUA,86,SANTIAGO DEL ESTERO,126,OJO DE AGUA,80,,5253
86140020000,SUMAMPA,86,SANTIAGO DEL ESTERO,140,QUEBRACHOS,20,0,4722
86175010000,BREA POZO,86,SANTIAGO DEL ESTERO,175,SAN MARTÍN,10,0,4313
86070000045,JUMIAL GRANDE,86,SANTIAGO DEL ESTERO,70,FIGUEROA,0,0,3760
86154010000,COLONIA ALPINA,86,SANTIAGO DEL ESTERO,154,RIVADAVIA,10,0,2341
2012010004,VILLA URQUIZA,2,CABA,12,COMUNA 12,10,4,C1427CEY
2005010001,ALMAGRO,2,CABA,5,COMUNA 5,10,1,C1201ABG
90042020000,VILLA BELGRANO,90,TUCUMÁN,42,JUAN BAUTISTA ALBERDI,20,0,4158
90056000052,EL MOLLAR,90,TUCUMÁN,56,LEALES,0,0,4135
90105100000,VILLA MARIANO MORENO - EL COLMENAR,90,TUCUMÁN,105,TAFÍ VIEJO,100,0,4000
86147130000,TERMAS DE RIO HONDO,86,SANTIAGO DEL ESTERO,147,RÍO HONDO,130,0,4197
86161010000,BELTRAN,86,SANTIAGO DEL ESTERO,161,ROBLES,10,0,4308
86119100000,QUIMILI,86,SANTIAGO DEL ESTERO,119,MORENO,100,0,4200
86056070000,PAMPA DE LOS GUANACOS,86,SANTIAGO DEL ESTERO,56,COPO,70,0,4220
86084010000,LAVALLE,86,SANTIAGO DEL ESTERO,84,GUASAYÁN,10,0,4300
2012010001,COGHLAN,2,CABA,12,COMUNA 12,10,1,C1428BVY
2010010002,MONTE CASTRO,2,CABA,10,COMUNA 10,10,2,C1407GFR
2000010000,CIUDAD DE BUENOS AIRES,2,CABA,0,COMUNA 1,10,0,1198
2001010001,CONSTITUCION,2,CABA,1,COMUNA 1,10,1,C1133AAR
2012010004,VILLA URQUIZA,2,CABA,12,COMUNA 12,10,4,C1431CGT
18112050000,MONTE CASEROS,18,CORRIENTES,112,MONTE CASEROS,50,0,3220
18077010000,ITATI,18,CORRIENTES,77,ITATÍ,10,0,3414
22154010000,CAPITAN SOLARI,22,CHACO,154,SARGENTO CABRAL,10,0,3515
22014010000,GENERAL VEDIA,22,CHACO,14,BERMEJO,10,0,3522
22014050000,PUERTO BERMEJO NUEVO,22,CHACO,14,BERMEJO,50,0,3524
2000010000,CIUDAD DE BUENOS AIRES,2,CABA,0,COMUNA 1,10,0,1057
22084070000,PRESIDENCIA ROCA,22,CHACO,84,LIBERTADOR GENERAL SAN MARTÍN,70,0,3511
58084010000,CAVIAHUE,58,NEUQUÉN,84,ÑORQUÍN,10,0,8353
18140010000,SAN LUIS DEL PALMAR,18,CORRIENTES,140,SAN LUIS DEL PALMAR,10,0,3403
86161030000,FERNANDEZ,86,SANTIAGO DEL ESTERO,161,ROBLES,30,0,4200
86161030000,FERNANDEZ,86,SANTIAGO DEL ESTERO,161,ROBLES,30,0,4300
90014020003,LASTENIA,90,TUCUMÁN,14,CRUZ ALTA,20,3,4111
2009010002,MATADEROS,2,CABA,9,COMUNA 9,10,2,C1440ECF
2000010000,CIUDAD DE BUENOS AIRES,2,CABA,0,COMUNA 1,10,0,1015
66056220,TARTAGAL (TARTAGAL),66,SALTA,56,GRL. JOSÉ DE SAN MARTÍN,220,6,0
2001010006,SAN TELMO,2,CABA,1,COMUNA 1,10,6,C1066AAS
18056010000,ALVEAR,18,CORRIENTES,56,GENERAL ALVEAR,10,0,3344
18084040000,SAN CARLOS,18,CORRIENTES,84,ITUZAINGÓ,40,0,3306
66056220,TARTAGAL (TARTAGAL),66,SALTA,56,GRL. JOSÉ DE SAN MARTÍN,220,6,1
66098030000,CORONEL MOLDES,66,SALTA,98,LA VIÑA,30,0,4421
66042010000,CHICOANA,66,SALTA,42,CHICOANA,10,0,4423
18021020000,CORRIENTES,18,CORRIENTES,21,CAPITAL,20,0,3300
18035030000,PERUGORRIA,18,CORRIENTES,35,CURUZÚ CUATIÁ,30,0,3461
2006010001,CABALLITO,2,CABA,6,COMUNA 6,10,1,C1405BFB
18112040000,MOCORETA,18,CORRIENTES,112,MONTE CASEROS,40,0,3226
18140010000,SAN LUIS DEL PALMAR,18,CORRIENTES,140,SAN LUIS DEL PALMAR,10,0,1
18112040000,MOCORETA,18,CORRIENTES,112,MONTE CASEROS,40,0,3220
18014010000,BERON DE ASTRADA,18,CORRIENTES,14,BERÓN DE ASTRADA,10,0,3481
18133040000,SANTA ANA,18,CORRIENTES,133,SAN COSME,40,0,3401
18007010000,BELLA VISTA,18,CORRIENTES,7,BELLA VISTA,10,0,1
18021020000,CORRIENTES,18,CORRIENTES,21,CAPITAL,20,0,3440
42007040000,ROLON,42,LA PAMPA,7,ATREUCÓ,40,0,6301
42119030000,MIGUEL CANE,42,LA PAMPA,119,QUEMÚ QUEMÚ,30,0,6360
2009010003,PARQUE AVELLANEDA,2,CABA,9,COMUNA 9,10,3,C1407INM
38063180000,SAN PEDRO,38,JUJUY,63,SAN PEDRO,180,0,4605
10049080,CATAMARCA,10,CATAMARCA,49,CAPITAL,80,,4700
62042450000,GENERAL ROCA,62,RÍO NEGRO,42,GENERAL ROCA,450,0,8332
62077050000,SAN ANTONIO OESTE,62,RÍO NEGRO,77,SAN ANTONIO,50,0,8520
10063040001,EL HUECO,10,CATAMARCA,63,FRAY MAMERTO ESQUIÚ,40,1,4707
42028040000,URIBURU,42,LA PAMPA,28,CATRILÓ,40,0,6354
22063050000,FUERTE ESPERANZA,22,CHACO,63,GENERAL GÜEMES,50,0,3705
22036040000,MESON DE FIERRO,22,CHACO,36,12 DE OCTUBRE,40,0,3731
74035070000,VILLA MERCEDES,74,SAN LUIS,35,GENERAL PEDERNERA,70,0,5730
18028030000,TABAY,18,CORRIENTES,28,CONCEPCIÓN,30,0,3421
18168010000,JOSE R. GOMEZ,18,CORRIENTES,168,SANTO TOMÉ,10,0,3342
2000010000,CIUDAD DE BUENOS AIRES,2,CABA,0,COMUNA 1,10,0,8000
62063020000,RIO COLORADO,62,RÍO NEGRO,63,PICHI MAHUIDA,20,0,8386
62042560000,VILLA REGINA,62,RÍO NEGRO,42,GENERAL ROCA,560,0,8336
34014020000,FORMOSA,34,FORMOSA,14,FORMOSA,20,0,3600
62042370000,CERVANTES,62,RÍO NEGRO,42,GENERAL ROCA,370,0,8326
62014040000,CHOELE CHOEL,62,RÍO NEGRO,14,AVELLANEDA,40,0,8360
6077010000,ARRECIFES,6,BUENOS AIRES,77,ARRECIFES,10,0,0
62014070000,LAMARQUE,62,RÍO NEGRO,14,AVELLANEDA,70,0,8363
2004010001,BARRACAS,2,CABA,4,COMUNA 4,10,1,C1270AAS
2000010000,CIUDAD DE BUENOS AIRES,2,CABA,0,COMUNA 1,10,0,1994
2005010001,ALMAGRO,2,CABA,5,COMUNA 5,10,1,C1195AAN
2007010001,FLORES,2,CABA,7,COMUNA 7,10,1,C1406GYI
34056010000,COLONIA CAMPO VILLAFAÑE,34,FORMOSA,56,PIRANÉ,10,0,3601
2000010000,CIUDAD DE BUENOS AIRES,2,CABA,0,COMUNA 1,10,0,1239
34056020000,EL COLORADO,34,FORMOSA,56,PIRANÉ,20,0,3603
2000010000,CIUDAD DE BUENOS AIRES,2,CABA,0,COMUNA 1,10,0,1997
62042360000,CATRIEL,62,RÍO NEGRO,42,GENERAL ROCA,360,0,8307
6469070000,LAS TOSCAS,6,BUENOS AIRES,469,LINCOLN,70,0,6453
2011010002,VILLA DEVOTO,2,CABA,11,COMUNA 11,10,2,C1407MNA
34042020000,EL ESPINILLO,34,FORMOSA,42,PILAGÁS,20,0,3615
2000010000,CIUDAD DE BUENOS AIRES,2,CABA,0,COMUNA 1,10,0,1047
2008010001,VILLA LUGANO,2,CABA,8,COMUNA 8,10,1,C1439ASM
2010010004,VERSALLES,2,CABA,10,COMUNA 10,10,4,1408
2002010001,RECOLETA,2,CABA,2,COMUNA 2,10,1,C1425BGN
42070050000,SANTA TERESA,42,LA PAMPA,70,GUATRACHÉ,50,0,6221
2000010000,CIUDAD DE BUENOS AIRES,2,CABA,0,COMUNA 1,10,0,1209
42056060000,VERTIZ,42,LA PAMPA,56,CHAPALEUFÚ,60,0,6220
70077010003,VILLA KRAUSE,70,SAN JUAN,77,RAWSON,10,3,5425
2007010001,FLORES,2,CABA,7,COMUNA 7,10,1,C1406FYX
2000010000,CIUDAD DE BUENOS AIRES,2,CABA,0,COMUNA 1,10,0,1184
62084060000,VALCHETA,62,RÍO NEGRO,84,VALCHETA,60,0,8536
2000010000,CIUDAD DE BUENOS AIRES,2,CABA,0,COMUNA 1,10,0,1084
2000010000,CIUDAD DE BUENOS AIRES,2,CABA,0,COMUNA 1,10,0,1021
62014080000,LUIS BELTRAN,62,RÍO NEGRO,14,AVELLANEDA,80,0,8363
2000010000,CIUDAD DE BUENOS AIRES,2,CABA,0,COMUNA 1,10,0,1288
2000010000,CIUDAD DE BUENOS AIRES,2,CABA,0,COMUNA 1,10,0,1201
2000010000,CIUDAD DE BUENOS AIRES,2,CABA,0,COMUNA 1,10,0,1277
34056050000,VILLA KILOMETRO 213,34,FORMOSA,56,PIRANÉ,50,0,3603
62077010000,LAS GRUTAS,62,RÍO NEGRO,77,SAN ANTONIO,10,0,8332
6595070000,OLAVARRIA,6,BUENOS AIRES,595,OLAVARRÍA,70,0,7403
6182030000,PUNTA ALTA,6,BUENOS AIRES,182,CORONEL DE MARINA L. ROSALES,30,0,0
62042380000,CHICHINALES,62,RÍO NEGRO,42,GENERAL ROCA,380,0,8326
62077060000,SIERRA GRANDE,62,RÍO NEGRO,77,SAN ANTONIO,60,0,8532
42119060000,VILLA MIRASOL,42,LA PAMPA,119,QUEMÚ QUEMÚ,60,0,8424
6735020000,SAN ANTONIO DE ARECO,6,BUENOS AIRES,735,SAN ANTONIO DE ARECO,20,0,1
6371010025,VILLA PARQUE SAN LORENZO,6,BUENOS AIRES,371,GENERAL SAN MARTÍN,10,25,1
6623050000,JUAN ANCHORENA,6,BUENOS AIRES,623,PERGAMINO,50,0,0
6427010013,VILLA EDUARDO MADERO,6,BUENOS AIRES,427,LA MATANZA,10,13,1
6098010004,BERISSO,6,BUENOS AIRES,98,BERISSO,10,4,0
6105060000,SAN CARLOS DE BOLIVAR,6,BUENOS AIRES,105,BOLÍVAR,60,0,1
2000010000,CIUDAD DE BUENOS AIRES,2,CABA,0,COMUNA 1,10,0,1235
18028020000,SANTA ROSA,18,CORRIENTES,28,CONCEPCIÓN,20,0,3421
2000010000,CIUDAD DE BUENOS AIRES,2,CABA,0,COMUNA 1,10,0,1113
6224010000,CHIVILCOY,6,BUENOS AIRES,224,CHIVILCOY,10,0,0
6270010006,TRISTAN SUAREZ,6,BUENOS AIRES,270,EZEIZA,10,6,0
6410010002,ITUZAINGO SUR,6,BUENOS AIRES,410,ITUZAINGÓ,10,2,1
18147040000,YAPEYU,18,CORRIENTES,147,SAN MARTÍN,40,0,3231
46035010000,CHAMICAL,46,LA RIOJA,35,CHAMICAL,10,0,5380
46112010000,CHEPES,46,LA RIOJA,112,ROSARIO VERA PEÑALOZA,10,0,5470
34056020000,EL COLORADO,34,FORMOSA,56,PIRANÉ,20,0,1
34035050000,ESTANISLAO DEL CAMPO,34,FORMOSA,35,PATIÑO,50,0,3626
34014020000,FORMOSA,34,FORMOSA,14,FORMOSA,20,0,0
34014020000,FORMOSA,34,FORMOSA,14,FORMOSA,20,0,1
2000010000,CIUDAD DE BUENOS AIRES,2,CABA,0,COMUNA 1,10,0,1134
34049010000,CLORINDA,34,FORMOSA,49,PILCOMAYO,10,0,1
34014020000,FORMOSA,34,FORMOSA,14,FORMOSA,20,0,6600
34035080000,IBARRETA,34,FORMOSA,35,PATIÑO,80,0,3624
34049020000,LAGUNA BLANCA,34,FORMOSA,49,PILCOMAYO,20,0,1
34035100000,LAS LOMITAS,34,FORMOSA,35,PATIÑO,100,0,1
34035100000,LAS LOMITAS,34,FORMOSA,35,PATIÑO,100,0,3630
34056030000,PALO SANTO,34,FORMOSA,56,PIRANÉ,30,0,3608
34056040000,PIRANE,34,FORMOSA,56,PIRANÉ,40,0,1
34056040000,PIRANE,34,FORMOSA,56,PIRANÉ,40,0,3606
34049060000,RIACHO HE-HE,34,FORMOSA,49,PILCOMAYO,60,0,1
34056010000,COLONIA CAMPO VILLAFAÑE,34,FORMOSA,56,PIRANÉ,10,0,3609
46084030000,MILAGRO,46,LA RIOJA,84,GENERAL OCAMPO,30,0,5274
6714060000,SALTO,6,BUENOS AIRES,714,SALTO,60,0,0
2013010002,COLEGIALES,2,CABA,13,COMUNA 13,10,2,C1426EJG
2004010002,BOCA,2,CABA,4,COMUNA 4,10,2,C1159ABR
