establecimiento_nombre,localidad_id,localidad_nombre,provincia_id,provincia_nombre,departamento_id,departamento_nombre,codloc,tipologia_id,tipologia_sigla,cp,domicilio,sitio_web,longitud,latitud
UGARTE SERGIO DANIEL,6274010003,FLORENCIO VARELA,6,BUENOS AIRES,274,FLORENCIO VARELA,10,70,FARMACIA,1888,Pueyrredon 417,,-58.27128702,-34.81479805
BELTRAN,6434010003,LANUS OESTE,6,BUENOS AIRES,434,LANÚS,10,70,FARMACIA,1824,LLAVALLOL 348,,-58.39648665,-34.70357397
TORANZO,6371100,REMEDIOS DE ESCALADA,6,BUENOS AIRES,371,GENERAL SAN MARTÍN,100,70,FARMACIA,1,CENTANARIO URUGUAYO 3499,,-58.37857402,-34.73617169
WAINER,6357110003,MAR DEL PLATA,6,BUENOS AIRES,357,GENERAL PUEYRREDÓN,110,70,FARMACIA,1,AV. LIBERTAD 3499,,-57.55039978,-37.98959699
JUAREZ,6854100000,25 DE MAYO,6,BUENOS AIRES,854,25 DE MAYO,100,70,FARMACIA,1,7 35,,-60.16961133,-35.44024694
SROKA,6861010009,VILLA MARTELLI,6,BUENOS AIRES,861,VICENTE LÓPEZ,10,70,FARMACIA,1603,FALUCHO 35,,-58.50219189,-34.55126832
FARMACIA POSDATA SOC. EN COM.SIMPLE,6427010015,VIRREY DEL PINO,6,BUENOS AIRES,427,LA MATANZA,10,70,FARMACIA,1,AVDA. MONTECARLO 35,,,
CAVARA,6763050002,SAN NICOLAS DE LOS ARROYOS,6,BUENOS AIRES,763,SAN NICOLÁS,50,70,FARMACIA,2900,ITALIA 350,,-60.20833089,-33.33597724
RECHE,6070040000,VILLA ALSINA,6,BUENOS AIRES,70,BARADERO,40,70,FARMACIA,0,BELGRANO 403,,,
FARMACIADEL NUEVO PASEO DE PILAR S.C.S.,6638040008,PILAR,6,BUENOS AIRES,638,PILAR,40,70,FARMACIA,1629,LA GAVIOTA 350,,,
PALKIN,6357110003,MAR DEL PLATA,6,BUENOS AIRES,357,GENERAL PUEYRREDÓN,110,70,FARMACIA,7600,INDEPENDENCIA 3501,,-57.56457196,-38.01074219
B.E.R. S.C.S.,6427010006,LA TABLADA,6,BUENOS AIRES,427,LA MATANZA,10,70,FARMACIA,1766,CROVARA 3508,,-58.53297189,-34.69473475
VALDEZ,6840010004,CIUDADELA,6,BUENOS AIRES,840,TRES DE FEBRERO,10,70,FARMACIA,0,DE VICENZI 3509,,-58.54553934,-34.62431287
ROSALES 350 SOCIEDAD EN COMANDITA SIMPLE,6427010009,RAMOS MEJIA,6,BUENOS AIRES,427,LA MATANZA,10,70,FARMACIA,1,ROSALES 351,,-58.56738065,-34.64393595
RADIUM,6763050002,SAN NICOLAS DE LOS ARROYOS,6,BUENOS AIRES,763,SAN NICOLÁS,50,70,FARMACIA,2900,NACION 352,,-60.22135136,-33.33515229
CIENTIFICA SYAVA S.C.S.,6490010007,VILLA FIORITO,6,BUENOS AIRES,490,LOMAS DE ZAMORA,10,70,FARMACIA,1829,Recondo 352,,-58.43882184,-34.70806355
FARMACIA LLANOS S.C.S.,6868020000,VILLA GESELL,6,BUENOS AIRES,868,VILLA GESELL,20,70,FARMACIA,7165,Avenida 3 352,,-56.9956626,-37.2890684
TOMAS SANCHEZ,6371020,JOSÉ LEÓN SUAREZ,6,BUENOS AIRES,371,GENERAL SAN MARTÍN,20,70,FARMACIA,1,AV. MARQUEZ 3523,,-58.57914784,-34.54015876
DE LARENA,6819030000,SIERRA DE LA VENTANA,6,BUENOS AIRES,819,TORNQUIST,30,70,FARMACIA,8168,Avenida San Martín 355,,-62.2250525,-38.0989439
HESAYNE,6581040002,QUEQUEN,6,BUENOS AIRES,581,NECOCHEA,40,70,FARMACIA,7631,CALLE 519 3553,,,
CARELLI,6420030000,SAN CLEMENTE DEL TUYU,6,BUENOS AIRES,420,LA COSTA,30,70,FARMACIA,7105,8 y av. V 1898,,,
SAN NICOLAS SOCIEDAD EN COMANDITA SIMPLE,6763050002,SAN NICOLAS DE LOS ARROYOS,6,BUENOS AIRES,763,SAN NICOLÁS,50,70,FARMACIA,2900,COCHABAMBA 357,,-60.20531661,-33.34490004
FARMACIA TORRA S C S,6735020000,SAN ANTONIO DE ARECO,6,BUENOS AIRES,735,SAN ANTONIO DE ARECO,20,70,FARMACIA,2760,AZCUENAGA 359,,-59.47129212,-34.25017499
LARA,6568010001,CASTELAR,6,BUENOS AIRES,568,MORÓN,10,70,FARMACIA,1712,W. MORRIS 3590,,,
ARELLANO,6658010009,VILLA LA FLORIDA,6,BUENOS AIRES,658,QUILMES,10,70,FARMACIA,1881,CNO.GENERAL BELGRANO 3599,,,
BUSSINELLI,6182030000,PUNTA ALTA,6,BUENOS AIRES,182,CORONEL DE MARINA L. ROSALES,30,70,FARMACIA,8109,SAAVEDRA 36,,-62.07059181,-38.88637592
MIGUEL MARIA MAGDALENA,6260010003,LUIS GUILLON,6,BUENOS AIRES,260,ESTEBAN ECHEVERRÍA,10,70,FARMACIA,1,ALMAFUERTE 36,,,
FARMACIA ADELINA HUE SCS,6371010003,CIUDAD DEL LIBERTADOR GENERAL SAN MARTIN,6,BUENOS AIRES,371,GENERAL SAN MARTÍN,10,70,FARMACIA,1651,RUTA 8/ALEM Y A.HUE 817,,,
AUSILI,6182030000,PUNTA ALTA,6,BUENOS AIRES,182,CORONEL DE MARINA L. ROSALES,30,70,FARMACIA,8109,HUMBERTO PRIMO 780,,,
ZEMAN,6497060000,LUJAN,6,BUENOS AIRES,497,LUJÁN,60,70,FARMACIA,1,RAWSON 782,,,
BARCELO,6413050000,JUNIN,6,BUENOS AIRES,413,JUNÍN,50,70,FARMACIA,1,AVENIDA REPUBLICA 783,,-60.93953554,-34.57292039
TINTO,6805010010,TIGRE,6,BUENOS AIRES,805,TIGRE,10,70,FARMACIA,1648,CRISOLOGO LARRALDE 783,,,
MAIZA,6497060000,LUJAN,6,BUENOS AIRES,497,LUJÁN,60,70,FARMACIA,1,LORENZO CASEY 786,,,
GASBARRO,6245010002,ENSENADA,6,BUENOS AIRES,245,ENSENADA,10,70,FARMACIA,0,BOSSINGA 780,,,
COMPAGNUCCI,6560010004,MORENO,6,BUENOS AIRES,560,MORENO,10,70,FARMACIA,1744,AV.VICTORICA 786,,,
CEOLIN ( CAMBIO),6441030015,LA PLATA,6,BUENOS AIRES,441,LA PLATA,30,70,FARMACIA,1,CALLE 41 791,,-57.96190727,-34.91112052
GENNARI,6490010004,TEMPERLEY,6,BUENOS AIRES,490,LOMAS DE ZAMORA,10,70,FARMACIA,1834,BERNARDO DE IRIGOYEN 791,,-58.3848782,-34.76979687
POLI,6560010004,MORENO,6,BUENOS AIRES,560,MORENO,10,70,FARMACIA,1,LARRALDE 792,,,
CAPECE,6658010006,QUILMES,6,BUENOS AIRES,658,QUILMES,10,70,FARMACIA,1878,TRIUNVIRATO 792,,-58.26053891,-34.73749559
CHIOVINO,6427010010,SAN JUSTO,6,BUENOS AIRES,427,LA MATANZA,10,70,FARMACIA,1752,SALCEDO 792,,-58.51737244,-34.67047719
FARMACIA ABALLAY,6357110003,MAR DEL PLATA,6,BUENOS AIRES,357,GENERAL PUEYRREDÓN,110,70,FARMACIA,7600,AV. PEDRO LURO 7898,,-57.61366653,-37.96445676
BARRALES,6840010008,MARTIN CORONADO,6,BUENOS AIRES,840,TRES DE FEBRERO,10,70,FARMACIA,1682,PRESIDENTE JUAN D. PERON 7928,,-58.59668505,-34.58503542
"FARMACIA BUNGE, S.C.S.",6644010003,PINAMAR,6,BUENOS AIRES,644,PINAMAR,10,70,FARMACIA,1111,AV.BUNGE 794,,-56.8648966,-37.11305707
KOVAC,6840010014,VILLA BOSCH (EST. JUAN MARIA BOSCH),6,BUENOS AIRES,840,TRES DE FEBRERO,10,70,FARMACIA,1,SANTOS VEGA 7966,,,
NUEVA FARMACIA TIBI SOC. EN COM. SIMPLE,6371010006,VILLA BALLESTER,6,BUENOS AIRES,371,GENERAL SAN MARTÍN,10,70,FARMACIA,1653,CAMPICHUELO 797,,-58.58283285,-34.55559507
FARMACIA NOROESTE S.C.S.,6056010001,BAHIA BLANCA,6,BUENOS AIRES,56,BAHÍA BLANCA,10,70,FARMACIA,8000,Avellaneda 798,,-62.289247,-38.722999
FARMACIA DE LA ESQUINA SCS,6301010000,GENERAL BELGRANO,6,BUENOS AIRES,301,GENERAL BELGRANO,10,70,FARMACIA,7223,AVDA.SAN MARTIN 799,,,
CERONE,6371010020,VILLA LYNCH,6,BUENOS AIRES,371,GENERAL SAN MARTÍN,10,70,FARMACIA,1,CHACABUCO (CALLE 105) 799,,,
JEREZ,6427010011,TAPIALES,6,BUENOS AIRES,427,LA MATANZA,10,70,FARMACIA,1768,FRANCISCO RAMIREZ 987,,,
NUEVA PILAR FARMA SCS,6638040008,PILAR,6,BUENOS AIRES,638,PILAR,40,70,FARMACIA,1629,ITUZAINGO 994,,-58.91122642,-34.46268725
ZARPELLON,6371010006,VILLA BALLESTER,6,BUENOS AIRES,371,GENERAL SAN MARTÍN,10,70,FARMACIA,1,ALVEAR 114 1501,,-58.54522367,-34.54213853
GARRE,6581040001,NECOCHEA,6,BUENOS AIRES,581,NECOCHEA,40,70,FARMACIA,7630,AV.75 1503,,,
FARMACIA SCHWARTZ S.C.S.,6861010007,VICENTE LOPEZ,6,BUENOS AIRES,861,VICENTE LÓPEZ,10,70,FARMACIA,1638,AV.MAIPU 1574,,-58.48409999,-34.52320903
ROSALES,6035010002,AVELLANEDA,6,BUENOS AIRES,35,AVELLANEDA,10,70,FARMACIA,1870,Avenida Bartolomé Mitre 1725,,-58.3561604,-34.6676636
CIENTIFICA MALVINAS SOCIEDAD EN COMANDITA SIMPLE,6515010002,GRAND BOURG,6,BUENOS AIRES,515,MALVINAS ARGENTINAS,10,70,FARMACIA,1615,Av Sesquicentenario  663,,-58.72321593,-34.50679946
"FRINO, SOCIEDAD EN COMANDITA SIMPLE",6412010002,JOSE C. PAZ,6,BUENOS AIRES,412,JOSÉ C. PAZ,10,70,FARMACIA,1665,UGARTECHE 3151,,-58.7767386,-34.50980095
CLINICA PRIVADA LUJAN S R L,6274010003,FLORENCIO VARELA,6,BUENOS AIRES,274,FLORENCIO VARELA,10,70,FARMACIA,1888,BUENOS AIRES 50,,-58.25846459,-34.80990449
SUCESION DE BENITEZ JUAN ANTONIO,6539010001,LIBERTAD,6,BUENOS AIRES,539,MERLO,10,70,FARMACIA,1716,AV PATRICIOS  1373,,-58.72424905,-34.72160857
MUNICIPALIDAD DE GENERAL PINTO,6351020000,GENERAL PINTO,6,BUENOS AIRES,351,GENERAL PINTO,20,70,FARMACIA,6050,DR. A. VIDELA 550,,,
SINDICATO DE TRABAJADORES MUNICIPALES DE SAN ISIDRO,6756010005,SAN ISIDRO,6,BUENOS AIRES,756,SAN ISIDRO,10,70,FARMACIA,1642,cosme beccar 446,,-58.51469038,-34.47041666
FARMACIA GOLDEMBERG S.C.S.,6427010002,CIUDAD EVITA,6,BUENOS AIRES,427,LA MATANZA,10,70,FARMACIA,1778,NORBERTO CABO BARROS  809,,,
CORIGLIANO,6252010001,BELEN DE ESCOBAR,6,BUENOS AIRES,252,ESCOBAR,10,70,FARMACIA,0,ruta 9 KM 55- BARRIO LOMA VERDE,,,
FARMACIA HOMEOPATICA ITALIANA S C S,6357110003,MAR DEL PLATA,6,BUENOS AIRES,357,GENERAL PUEYRREDÓN,110,70,FARMACIA,7600,20 DE SEPTIEMBRE 1678,,-57.55688109,-37.9941337
MUNICIPALIDAD DE SAN VICENTE LEY 11752,6778020002,SAN VICENTE,6,BUENOS AIRES,778,SAN VICENTE,20,70,FARMACIA,0,LARREA S/N,,-58.43095714,-35.02762479
FARMACIA SOCIAL LA NORIA SOCIEDAD EN COMANDITA SIMPLE,6490010003,LOMAS DE ZAMORA,6,BUENOS AIRES,490,LOMAS DE ZAMORA,10,70,FARMACIA,0,TTE. PERON 5458,,,
FARMACIA ARANA S.C.S,6441030015,LA PLATA,6,BUENOS AIRES,441,LA PLATA,30,70,FARMACIA,1894,Calle 419 2229,,,
FARMACIA VALETTE SOCIEDAD EN COMANDITA SIMPLE,6260010004,MONTE GRANDE,6,BUENOS AIRES,260,ESTEBAN ECHEVERRÍA,10,70,FARMACIA,0,VALETTE 914,,-58.46670467,-34.79772049
PA MA DEI SOCIEDAD EN COMANDITA SIMPLE,6434010002,LANUS ESTE,6,BUENOS AIRES,434,LANÚS,10,70,FARMACIA,0,CATAMARCA 3484,,-58.41107305,-34.6975885
FARMACIA ROLON SOCIEDAD EN COMANDITA SIMPLE,6756010002,BECCAR,6,BUENOS AIRES,756,SAN ISIDRO,10,70,FARMACIA,1642,AV. ANDRES ROLON 1799,,-58.54140778,-34.46886835
SUFARM S.C.S.,6274010001,BOSQUES,6,BUENOS AIRES,274,FLORENCIO VARELA,10,70,FARMACIA,1888,DANNUNZIO Y RUTA 36 580,,,
AUDEL SCS,6091010001,BERAZATEGUI,6,BUENOS AIRES,91,BERAZATEGUI,10,70,FARMACIA,1884,137 1183,,-58.22268823,-34.76568198
LOPEZ GAGO SOCIEDAD EN COMANDITA SIMPLE,6638040014,VILLA ROSA,6,BUENOS AIRES,638,PILAR,40,70,FARMACIA,0,HIPOLITO YRIGOYEN 1360,,-58.76363168,-34.45540717
TERRAFARMA SCS,6760010001,BELLA VISTA,6,BUENOS AIRES,760,SAN MIGUEL,10,70,FARMACIA,0,MAYOR IRUSTA 5795,,-58.71993255,-34.59827738
FARMACIA GUATAMBU S C S,6028010001,ADROGUE,6,BUENOS AIRES,28,ALMIRANTE BROWN,10,70,FARMACIA,1846,Guatambu 698,,-58.4246911,-34.8201639
SANTA BARBARA S.C.S.,6270010004,JOSE MARIA EZEIZA,6,BUENOS AIRES,270,EZEIZA,10,70,FARMACIA,1804,PASO DE LA PATRIA 88,,-58.51803623,-34.85250166
FARMACIA ALONSO SOCIEDAD EN COMANDITA SIMPLE,6490010001,BANFIELD,6,BUENOS AIRES,490,LOMAS DE ZAMORA,10,70,FARMACIA,1828,LARROQUE 1909,,-58.42402177,-34.74166403
FARMACIA ARGENTINA,6441030015,LA PLATA,6,BUENOS AIRES,441,LA PLATA,30,70,FARMACIA,1900,60 752,,-57.94572518,-34.9245457
SOCHER NORTE SOCIEDAD EN COMANDITA SIMPLE,6260010004,MONTE GRANDE,6,BUENOS AIRES,260,ESTEBAN ECHEVERRÍA,10,70,FARMACIA,0,BOULEVARD FAIR 1176,,,
FARMACIA BANCARIA IX,22063060000,JUAN JOSE CASTELLI,22,CHACO,63,GENERAL GÜEMES,60,70,FARMACIA,3705,AVENIDA SAN MARTÍN N° 498,,-60.63084126,-25.94839782
SAN JAVIER,22070020000,CAMPO LARGO,22,CHACO,70,INDEPENDENCIA,20,70,FARMACIA,3716,SAN MARTIN Y YAPEYU,,-60.86425781,-26.79955773
GUEMES I,38042040002,RIO BLANCO,38,JUJUY,42,PALPALÁ,40,70,FARMACIA,4612,O HIGGINS 36 - PALPALÁ,,-65.2058845,-24.2511274
SAN CAYETANO II,38042040002,RIO BLANCO,38,JUJUY,42,PALPALÁ,40,70,FARMACIA,4612,Bernardo de Monteagudo 108- PALPALÁ,,-65.20814,-24.25852
SAN ESTEBAN,38042040002,RIO BLANCO,38,JUJUY,42,PALPALÁ,40,70,FARMACIA,4612,Avenida Hipólito Yrigoyen 75 - PALPALÁ,,-65.194738,-24.2561961
SAN FRANCISCO,38094050000,TILCARA,38,JUJUY,94,TILCARA,50,70,FARMACIA,4624,Belgrano 550,,-65.3938403,-23.5771191
DEL PUEBLO,38028040000,HUMAHUACA,38,JUJUY,28,HUMAHUACA,40,70,FARMACIA,4630,CORDOBA 99,,-65.3499403,-23.2047143
SAN ROQUE,38028040000,HUMAHUACA,38,JUJUY,28,HUMAHUACA,40,70,FARMACIA,4630,CORDOBA 41,,-65.3499403,-23.2047143
SANTA RITA,38028040000,HUMAHUACA,38,JUJUY,28,HUMAHUACA,40,70,FARMACIA,4630,SALTA 146,,-65.348924,-23.202987
MARIELA,38007020000,ABRA PAMPA,38,JUJUY,7,COCHINOCA,20,70,FARMACIA,4640,Sarmiento 512,,-65.6973313,-22.7209743
AUZZA,38112050000,LA QUIACA,38,JUJUY,112,YAVI,50,70,FARMACIA,4650,AV. LAMADRID 446,,-65.5947491,-22.1026477
NUEVA JORGE URO II S.C.S.,38112050000,LA QUIACA,38,JUJUY,112,YAVI,50,70,FARMACIA,4650,Avenida Sarmiento 591,,-65.5972948,-22.1014787
ANDREA,2012010003,VILLA PUEYRREDON,2,CABA,12,COMUNA 12,10,70,FARMACIA,C1419DFT,NAZCA 4392,,-58.5000899,-34.5886092
FARMACITY (137),2000010000,CIUDAD DE BUENOS AIRES,2,CABA,0,COMUNA 1,10,70,FARMACIA,1419,AV. MOSCONI 2502,,-58.4976792,-34.5835528
SERIER,6056010001,BAHIA BLANCA,6,BUENOS AIRES,56,BAHÍA BLANCA,10,70,FARMACIA,8000,Perú 361,,-62.272442,-38.705909
DIAZ DE OTAZU,6091010009,RANELAGH,6,BUENOS AIRES,91,BERAZATEGUI,10,70,FARMACIA,1886,CALLE 365 361,,-58.20631062,-34.78569966
STROEDER,6602060000,STROEDER,6,BUENOS AIRES,602,PATAGONES,60,70,FARMACIA,8508,SANTA FE 361,,,
CATARINA FARMA S.C.S,6490010001,BANFIELD,6,BUENOS AIRES,490,LOMAS DE ZAMORA,10,70,FARMACIA,1,GIACHINO 3623,,,
VERDINI,6427010007,LOMAS DEL MIRADOR,6,BUENOS AIRES,427,LA MATANZA,10,70,FARMACIA,1752,ALMIRANTE BROWN 3635,,-58.52748836,-34.6692655
ROCA,6861010004,LA LUCILA,6,BUENOS AIRES,861,VICENTE LÓPEZ,10,70,FARMACIA,1636,RAWSON 3638,,-58.48885539,-34.49841238
HIDALGO M A Y VENTIMIGLIA O A SH,6274010005,INGENIERO JUAN ALLAN,6,BUENOS AIRES,274,FLORENCIO VARELA,10,70,FARMACIA,1891,CALLE 1148 2440,,-58.20183614,-34.87158606
FARMACIA VENTOLA,6623100000,PERGAMINO,6,BUENOS AIRES,623,PERGAMINO,100,70,FARMACIA,0,PELLEGRINI 2989,,-60.58591422,-33.91631999
MIRADOR SAN FRANCISCO OESTE MATANZA SCS,6427010004,GREGORIO DE LAFERRERE,6,BUENOS AIRES,427,LA MATANZA,10,70,FARMACIA,1,SOLDADO SOSA 3663,,-58.60024361,-34.7226492
FERNANDEZ,6854100000,25 DE MAYO,6,BUENOS AIRES,854,25 DE MAYO,100,70,FARMACIA,1,27 367,,-60.16534541,-35.43351877
DO NASCIMENTO ADRIANA,6410010002,ITUZAINGO SUR,6,BUENOS AIRES,410,ITUZAINGÓ,10,70,FARMACIA,1714,BRANDSEN 3674,,,
PEREDA,6826050000,TRENQUE LAUQUEN,6,BUENOS AIRES,826,TRENQUE LAUQUEN,50,70,FARMACIA,1,B VILLEGAS 368,,,
LAFRANCONI ROMINA MABEL,6371010006,VILLA BALLESTER,6,BUENOS AIRES,371,GENERAL SAN MARTÍN,10,70,FARMACIA,1653,CORDOBA 368,,-58.53842696,-34.56174091
"FARMACIA UOM TEMPERLEY, S.C.S.",6490010004,TEMPERLEY,6,BUENOS AIRES,490,LOMAS DE ZAMORA,10,70,FARMACIA,1834,AV. ALMIRANTE BROWN 3323,,,
FARMACIA SBATELLA SOC EN COMANDITA SIMPLE,6028010002,BURZACO,6,BUENOS AIRES,28,ALMIRANTE BROWN,10,70,FARMACIA,1852,Eugenio de Burzaco 369,,-58.3971226,-34.8264757
PHARMALURO,6357110003,MAR DEL PLATA,6,BUENOS AIRES,357,GENERAL PUEYRREDÓN,110,70,FARMACIA,7600,LURO 2692,,-57.54709503,-37.99812922
PASTORINO HECTOR CAMILO,6490010003,LOMAS DE ZAMORA,6,BUENOS AIRES,490,LOMAS DE ZAMORA,10,70,FARMACIA,1832,MEEKS 37,,,
VARELA,2000010000,CIUDAD DE BUENOS AIRES,2,CABA,0,COMUNA 1,10,70,FARMACIA,1425,CABELLO 3701,,-58.41183412,-34.58038607
URBAN,6091010001,BERAZATEGUI,6,BUENOS AIRES,91,BERAZATEGUI,10,70,FARMACIA,1884,21 3710,,-58.21565672,-34.77444382
GIACHINO,6077010000,ARRECIFES,6,BUENOS AIRES,77,ARRECIFES,10,70,FARMACIA,2740,KENNEDY 675,,-60.10143909,-34.05743242
"NUEVA FALCON CENTRO, S.C.S.",6490010002,LLAVALLOL,6,BUENOS AIRES,490,LOMAS DE ZAMORA,10,70,FARMACIA,1836,LUZURIAGA 372,,-58.43169507,-34.79300603
LATESSA,6651030000,DARREGUEIRA,6,BUENOS AIRES,651,PUÁN,30,70,FARMACIA,0,MITRE 393,,-63.1577595,-37.69187827
BRACCO,6763050002,SAN NICOLAS DE LOS ARROYOS,6,BUENOS AIRES,763,SAN NICOLÁS,50,70,FARMACIA,2900,AV.SAVIO 373,,-60.21378346,-33.34228925
CARDINALE RODRIGUEZ,6490010003,LOMAS DE ZAMORA,6,BUENOS AIRES,490,LOMAS DE ZAMORA,10,70,FARMACIA,1832,GORRITI 374,,-58.40164635,-34.76172825
DIRR,6651030000,DARREGUEIRA,6,BUENOS AIRES,651,PUÁN,30,70,FARMACIA,0,DR. RIVAS 362,,,
CONTRERAS FABIO MAURICIO,6749010003,VIRREYES,6,BUENOS AIRES,749,SAN FERNANDO,10,70,FARMACIA,1646,AVELLANEDA 3757,,-58.53583294,-34.67585189
FARMACIA BOGGIANO SCS,6560010004,MORENO,6,BUENOS AIRES,560,MORENO,10,70,FARMACIA,1744,AV. ROCA 3766,,,
CABALEIRO,6434010002,LANUS ESTE,6,BUENOS AIRES,434,LANÚS,10,70,FARMACIA,1824,LAS PIEDRAS 2609,,-58.37690728,-34.72016354
OCEANFARMA SOCIEDAD EN COMANDITA SIMPLE,6357110003,MAR DEL PLATA,6,BUENOS AIRES,357,GENERAL PUEYRREDÓN,110,70,FARMACIA,1,ALEM 3464,,-57.53429438,-38.02567634
LA JUANITA S.C.S.,6427010002,CIUDAD EVITA,6,BUENOS AIRES,427,LA MATANZA,10,70,FARMACIA,1778,AV.CROVARA 5000,,-58.54969142,-34.70714635
"ROMIFARM, S.C.S",6760010004,SAN MIGUEL,6,BUENOS AIRES,760,SAN MIGUEL,10,70,FARMACIA,0,PARDO 5596,,-58.73193745,-34.58659626
LACROZE,6371010006,VILLA BALLESTER,6,BUENOS AIRES,371,GENERAL SAN MARTÍN,10,70,FARMACIA,1650,LACROZE 5824,,-58.56669043,-34.58116504
DAMONTE,6532020000,MERCEDES,6,BUENOS AIRES,532,MERCEDES,20,70,FARMACIA,6600,5 3046,,,
MAPEMI S.C.S,6441030015,LA PLATA,6,BUENOS AIRES,441,LA PLATA,30,70,FARMACIA,1900,51 451,,-58.01620796,-34.97644202
GRIGERA,6648010002,GUERNICA,6,BUENOS AIRES,648,PRESIDENTE PERÓN,10,70,FARMACIA,1,JAURETCHE 1,,,
MANEGLIA,6420030000,SAN CLEMENTE DEL TUYU,6,BUENOS AIRES,420,LA COSTA,30,70,FARMACIA,7105,AV.SAN MARTIN ESQ. 6 401,,,
MEDINA S.C.S.,6441030009,CITY BELL,6,BUENOS AIRES,441,LA PLATA,30,70,FARMACIA,1896,CNO. GRAL. BELGRANO 1,,-58.09760833,-34.86932937
FARMACIA DEL ESTE SOCIEDAD EN COMANDITA SIMPLE,6098010004,BERISSO,6,BUENOS AIRES,98,BERISSO,10,70,FARMACIA,1923,122 1852,,-57.91444893,-34.91542532
CHILLON,6441030015,LA PLATA,6,BUENOS AIRES,441,LA PLATA,30,70,FARMACIA,1897,503 17,,,
ENTIO,6441030015,LA PLATA,6,BUENOS AIRES,441,LA PLATA,30,70,FARMACIA,1900,72 1 ESQ. 18,,-57.93884233,-34.94183843
DAGO CLAUDIA MONICA,6441030015,LA PLATA,6,BUENOS AIRES,441,LA PLATA,30,70,FARMACIA,1900,calle 51 s/n,,-58.16573496,-34.78711439
TROIANI,6441030009,CITY BELL,6,BUENOS AIRES,441,LA PLATA,30,70,FARMACIA,1896,CALLE 450 1691,,-58.07745437,-34.87513969
HARAMINA,6655050000,VERONICA,6,BUENOS AIRES,655,PUNTA INDIO,50,70,FARMACIA,1917,30 1224,,,
ARMELLINI MARIA VERONICA,6763050002,SAN NICOLAS DE LOS ARROYOS,6,BUENOS AIRES,763,SAN NICOLÁS,50,70,FARMACIA,2900,AV. CENTRAL   3115,,-60.1755125,-33.38718835
POKORNI,6420040002,SANTA TERESITA,6,BUENOS AIRES,420,LA COSTA,40,70,FARMACIA,7107,CALLE 41 623,,-56.69774798,-36.54372623
FARMACIA FALCO,6441030015,LA PLATA,6,BUENOS AIRES,441,LA PLATA,30,70,FARMACIA,1900,137 N° 586,,-57.98739418,-34.93859109
FUENTES,6441030023,VILLA ELISA,6,BUENOS AIRES,441,LA PLATA,30,70,FARMACIA,1,14 1,,-57.9749825,-34.90798206
CENTENARIO,6441030023,VILLA ELISA,6,BUENOS AIRES,441,LA PLATA,30,70,FARMACIA,1894,CNO.CENTENARIO 2092,,,
NOTTE,6441030024,VILLA ELVIRA,6,BUENOS AIRES,441,LA PLATA,30,70,FARMACIA,1900,CALLE 4 esq. 78 bis 2297,,-57.91824125,-34.93318233
LEJSEK,6441030015,LA PLATA,6,BUENOS AIRES,441,LA PLATA,30,70,FARMACIA,1900,117 2599,,-58.23100555,-34.78943349
MATEOS,6441030015,LA PLATA,6,BUENOS AIRES,441,LA PLATA,30,70,FARMACIA,1900,115 234,,-57.95682761,-34.89755115
GARDINALI,6441030015,LA PLATA,6,BUENOS AIRES,441,LA PLATA,30,70,FARMACIA,1900,DIAG.73 315,,-57.91999926,-34.91991666
MARTINA,6091010001,BERAZATEGUI,6,BUENOS AIRES,91,BERAZATEGUI,10,70,FARMACIA,1884,LAVALLE ESQ 117,,,
FARMACIA SUR GLEW SOCIEDAD EN COMANDITA SIMPLE,6028010005,GLEW,6,BUENOS AIRES,28,ALMIRANTE BROWN,10,70,FARMACIA,1856,Miguel Cane 1105,,-58.3650221,-34.8868248
NUEVA FARMACIA DEL ANGEL BECCAR S.C.S.,6756010002,BECCAR,6,BUENOS AIRES,756,SAN ISIDRO,10,70,FARMACIA,0,SUCRE 2601,,-58.55553138,-34.47298221
CENTRAL TRUJUI SOCIEDAD EN COMANDITA SIMPLE,6560010006,TRUJUI,6,BUENOS AIRES,560,MORENO,10,70,FARMACIA,0,BERNARDO CAVERI 1705,,,
FARMA SOLUCIONES SOCIEDAD EN COMANDITA SIMPLE,6539010002,MARIANO ACOSTA,6,BUENOS AIRES,539,MERLO,10,70,FARMACIA,0,AV. DR. RICARDO BALBIN 9802,,,
M Y C FARMACEUTICA S.C.S.,6371010020,VILLA LYNCH,6,BUENOS AIRES,371,GENERAL SAN MARTÍN,10,70,FARMACIA,0,CHACABUCO 799,,-58.53349384,-34.5919448
MARIA CELESTE ANDREOZZI SCS,6609080000,PEHUAJO,6,BUENOS AIRES,609,PEHUAJÓ,80,70,FARMACIA,6450,Alsina 832,,,
FARMACIA CANE S.C.S.,6420040001,MAR DEL TUYU,6,BUENOS AIRES,420,LA COSTA,40,70,FARMACIA,0,79 134,,-56.70579814,-36.58182301
LASALA ANA LIA,6270010004,JOSE MARIA EZEIZA,6,BUENOS AIRES,270,EZEIZA,10,70,FARMACIA,1804,AVENIDA EL TREBOL 76,,,
MUNICIPALIDAD DE MERLO,6539010003,MERLO,6,BUENOS AIRES,539,MERLO,10,70,FARMACIA,0,COLON  451,,-58.72244525,-34.6684023
MUNICIPALIDAD DE CORONEL SUAREZ,6203020000,CORONEL SUAREZ,6,BUENOS AIRES,203,CORONEL SUÁREZ,20,70,FARMACIA,0,GARIBALDI 599,,-61.93828708,-37.45517075
